# this is a map:
# type, action, material, direction = file, sequence index, start, duration
# See 

*,*,*,*=40, 0, 0, 1
DONKEY_FARMER, NO_ACTION, WATER, SOUTH_EAST = 41, 142, 60, 1

DONKEY_FARMER, WALKING, NO_MATERIAL, SOUTH_WEST = 41, 143,  0, 12
DONKEY_FARMER, WALKING, NO_MATERIAL, WEST       = 41, 143, 12, 12
DONKEY_FARMER, WALKING, NO_MATERIAL, NORTH_WEST = 41, 143, 24, 12
DONKEY_FARMER, WALKING, NO_MATERIAL, NORTH_EAST = 41, 143, 36, 12
DONKEY_FARMER, WALKING, NO_MATERIAL, EAST       = 41, 143, 48, 12
DONKEY_FARMER, WALKING, NO_MATERIAL, SOUTH_EAST = 41, 143, 60, 12
DONKEY_FARMER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 41, 143,  0, 1
DONKEY_FARMER, NO_ACTION, NO_MATERIAL, WEST       = 41, 143, 12, 1
DONKEY_FARMER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 41, 143, 24, 1
DONKEY_FARMER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 41, 143, 36, 1
DONKEY_FARMER, NO_ACTION, NO_MATERIAL, EAST       = 41, 143, 48, 1
DONKEY_FARMER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 41, 143, 60, 1

DONKEY_FARMER, WALKING, CROP, SOUTH_WEST = 41, 145,  0, 12
DONKEY_FARMER, WALKING, CROP, WEST       = 41, 145, 12, 12
DONKEY_FARMER, WALKING, CROP, NORTH_WEST = 41, 145, 24, 12
DONKEY_FARMER, WALKING, CROP, NORTH_EAST = 41, 145, 36, 12
DONKEY_FARMER, WALKING, CROP, EAST       = 41, 145, 48, 12
DONKEY_FARMER, WALKING, CROP, SOUTH_EAST = 41, 145, 60, 12
DONKEY_FARMER, NO_ACTION, CROP, SOUTH_WEST = 41, 145,  0, 1
DONKEY_FARMER, NO_ACTION, CROP, WEST       = 41, 145, 12, 1
DONKEY_FARMER, NO_ACTION, CROP, NORTH_WEST = 41, 145, 24, 1
DONKEY_FARMER, NO_ACTION, CROP, NORTH_EAST = 41, 145, 36, 1
DONKEY_FARMER, NO_ACTION, CROP, EAST       = 41, 145, 48, 1
DONKEY_FARMER, NO_ACTION, CROP, SOUTH_EAST = 41, 145, 60, 1

# feed donkeys
DONKEY_FARMER, ACTION1, BASKET, NORTH_EAST = 41, 146, 0, 12
DONKEY_FARMER, ACTION1, BASKET, SOUTH_EAST = 41, 147, 0, 12

DONKEY_FARMER, BEND_DOWN, *, NORTH_WEST = 41, 150, 0,  4
DONKEY_FARMER, RAISE_UP, *, NORTH_WEST  = 41, 150, 3, -4

DONKEY_FARMER, RAISE_UP, CROP, NORTH_WEST  = 41, 151, 0,  4
DONKEY_FARMER, BEND_DOWN, CROP, NORTH_WEST = 41, 151, 3, -4

DONKEY_FARMER, RAISE_UP, WATER, NORTH_WEST = 41, 152, 0, 8
DONKEY_FARMER, BEND_DOWN, WATER, NORTH_EAST = 41, 153, 0, 8
###
# DONKEY_FARMER movables end
###



###
# WATERWORKER movables start
###
# go for WATER with EMPTY_BUCKET
WATERWORKER, WALKING, EMPTY_BUCKET, SOUTH_WEST = 41, 154,  0, 12
WATERWORKER, WALKING, EMPTY_BUCKET, WEST       = 41, 154, 12, 12
WATERWORKER, WALKING, EMPTY_BUCKET, NORTH_WEST = 41, 154, 24, 12
WATERWORKER, WALKING, EMPTY_BUCKET, NORTH_EAST = 41, 154, 36, 12
WATERWORKER, WALKING, EMPTY_BUCKET, EAST       = 41, 154, 48, 12
WATERWORKER, WALKING, EMPTY_BUCKET, SOUTH_EAST = 41, 154, 60, 12
WATERWORKER, NO_ACTION, EMPTY_BUCKET, SOUTH_WEST = 41, 154,  0, 12
WATERWORKER, NO_ACTION, EMPTY_BUCKET, WEST       = 41, 154, 12, 12
WATERWORKER, NO_ACTION, EMPTY_BUCKET, NORTH_WEST = 41, 154, 24, 12
WATERWORKER, NO_ACTION, EMPTY_BUCKET, NORTH_EAST = 41, 154, 36, 12
WATERWORKER, NO_ACTION, EMPTY_BUCKET, EAST       = 41, 154, 48, 12
WATERWORKER, NO_ACTION, EMPTY_BUCKET, SOUTH_EAST = 41, 154, 60, 12

WATERWORKER, WALKING, WATER, SOUTH_WEST = 41, 155,  0, 12
WATERWORKER, WALKING, WATER, WEST       = 41, 155, 12, 12
WATERWORKER, WALKING, WATER, NORTH_WEST = 41, 155, 24, 12
WATERWORKER, WALKING, WATER, NORTH_EAST = 41, 155, 36, 12
WATERWORKER, WALKING, WATER, EAST       = 41, 155, 48, 12
WATERWORKER, WALKING, WATER, SOUTH_EAST = 41, 155, 60, 12
WATERWORKER, NO_ACTION, WATER, SOUTH_WEST = 41, 155,  0, 12
WATERWORKER, NO_ACTION, WATER, WEST       = 41, 155, 12, 12
WATERWORKER, NO_ACTION, WATER, NORTH_WEST = 41, 155, 24, 12
WATERWORKER, NO_ACTION, WATER, NORTH_EAST = 41, 155, 36, 12
WATERWORKER, NO_ACTION, WATER, EAST       = 41, 155, 48, 12
WATERWORKER, NO_ACTION, WATER, SOUTH_EAST = 41, 155, 60, 12

# gathering water in a bucket
WATERWORKER, ACTION1, *, SOUTH_WEST = 41, 156,  0, 14
WATERWORKER, ACTION1, *, SOUTH_EAST = 41, 157,  0, 14
WATERWORKER, ACTION1, *, NORTH_WEST = 41, 156,  0, 14
WATERWORKER, ACTION1, *, NORTH_EAST = 41, 157,  0, 14
WATERWORKER, ACTION1, *, WEST       = 41, 156,  0, 14
WATERWORKER, ACTION1, *, EAST       = 41, 157,  0, 14

WATERWORKER, BEND_DOWN, WATER, * = 41, 158, 0,  4
WATERWORKER, RAISE_UP, WATER, *  = 41, 158, 3, -4

WATERWORKER, WALKING, NO_MATERIAL, SOUTH_WEST = 41, 159,  0, 12
WATERWORKER, WALKING, NO_MATERIAL, WEST       = 41, 159, 12, 12
WATERWORKER, WALKING, NO_MATERIAL, NORTH_WEST = 41, 159, 24, 12
WATERWORKER, WALKING, NO_MATERIAL, NORTH_EAST = 41, 159, 36, 12
WATERWORKER, WALKING, NO_MATERIAL, EAST       = 41, 159, 48, 12
WATERWORKER, WALKING, NO_MATERIAL, SOUTH_EAST = 41, 159, 60, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 41, 159,  0, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, WEST       = 41, 159, 12, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 41, 159, 24, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 41, 159, 36, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, EAST       = 41, 159, 48, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 41, 159, 60, 12

WATERWORKER, BEND_DOWN, NO_MATERIAL, * = 41, 160, 0,  4
WATERWORKER, RAISE_UP, NO_MATERIAL, *  = 41, 160, 3, -4
###
# WATERWORKER movables end
###



###
# WINEGROWER movables start
###
WINEGROWER, WALKING, NO_MATERIAL, SOUTH_WEST = 41, 90,  0, 13
WINEGROWER, WALKING, NO_MATERIAL, WEST       = 41, 90, 13, 13
WINEGROWER, WALKING, NO_MATERIAL, NORTH_WEST = 41, 90, 26, 13
WINEGROWER, WALKING, NO_MATERIAL, NORTH_EAST = 41, 90, 39, 13
WINEGROWER, WALKING, NO_MATERIAL, EAST       = 41, 90, 52, 13
WINEGROWER, WALKING, NO_MATERIAL, SOUTH_EAST = 41, 90, 65, 13
WINEGROWER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 41, 90,  0, 1
WINEGROWER, NO_ACTION, NO_MATERIAL, WEST       = 41, 90, 13, 1
WINEGROWER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 41, 90, 26, 1
WINEGROWER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 41, 90, 39, 1
WINEGROWER, NO_ACTION, NO_MATERIAL, EAST       = 41, 90, 52, 1
WINEGROWER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 41, 90, 65, 1

WINEGROWER, WALKING, BASKET, SOUTH_WEST = 41, 161,  0, 12
WINEGROWER, WALKING, BASKET, WEST       = 41, 161, 12, 12
WINEGROWER, WALKING, BASKET, NORTH_WEST = 41, 161, 24, 12
WINEGROWER, WALKING, BASKET, NORTH_EAST = 41, 161, 36, 12
WINEGROWER, WALKING, BASKET, EAST       = 41, 161, 48, 12
WINEGROWER, WALKING, BASKET, SOUTH_EAST = 41, 161, 60, 12
WINEGROWER, NO_ACTION, BASKET, SOUTH_WEST = 41, 161,  0, 1
WINEGROWER, NO_ACTION, BASKET, WEST       = 41, 161, 12, 1
WINEGROWER, NO_ACTION, BASKET, NORTH_WEST = 41, 161, 24, 1
WINEGROWER, NO_ACTION, BASKET, NORTH_EAST = 41, 161, 36, 1
WINEGROWER, NO_ACTION, BASKET, EAST       = 41, 161, 48, 1
WINEGROWER, NO_ACTION, BASKET, SOUTH_EAST = 41, 161, 60, 1

WINEGROWER, WALKING, WINE, SOUTH_WEST = 41, 162,  0, 12
WINEGROWER, WALKING, WINE, WEST       = 41, 162, 12, 12
WINEGROWER, WALKING, WINE, NORTH_WEST = 41, 162, 24, 12
WINEGROWER, WALKING, WINE, NORTH_EAST = 41, 162, 36, 12
WINEGROWER, WALKING, WINE, EAST       = 41, 162, 48, 12
WINEGROWER, WALKING, WINE, SOUTH_EAST = 41, 162, 60, 12
WINEGROWER, NO_ACTION, WINE, SOUTH_WEST = 41, 162,  0, 1
WINEGROWER, NO_ACTION, WINE, WEST       = 41, 162, 12, 1
WINEGROWER, NO_ACTION, WINE, NORTH_WEST = 41, 162, 24, 1
WINEGROWER, NO_ACTION, WINE, NORTH_EAST = 41, 162, 36, 1
WINEGROWER, NO_ACTION, WINE, EAST       = 41, 162, 48, 1
WINEGROWER, NO_ACTION, WINE, SOUTH_EAST = 41, 162, 60, 1

# grapes cuts off
WINEGROWER, BEND_DOWN, BASKET, NORTH_WEST = 41, 163, 0,  4
WINEGROWER, RAISE_UP, BASKET, NORTH_WEST  = 41, 163, 3, -4
WINEGROWER, BEND_DOWN, BASKET, NORTH_EAST = 41, 164, 0,  4
WINEGROWER, RAISE_UP, BASKET, NORTH_EAST  = 41, 164, 3, -4

WINEGROWER, BEND_DOWN, NO_MATERIAL, NORTH_WEST = 41, 165, 0,  4
WINEGROWER, RAISE_UP, NO_MATERIAL, NORTH_WEST  = 41, 165, 3, -4
WINEGROWER, BEND_DOWN, NO_MATERIAL, NORTH_EAST = 41, 166, 0,  4
WINEGROWER, RAISE_UP, NO_MATERIAL, NORTH_EAST  = 41, 166, 3, -4

WINEGROWER, RAISE_UP, WINE, NORTH_WEST  = 41, 167, 0,  4
WINEGROWER, BEND_DOWN, WINE, NORTH_WEST = 41, 167, 7, -4
WINEGROWER, RAISE_UP, WINE, NORTH_EAST  = 41, 168, 0,  4
WINEGROWER, BEND_DOWN, WINE, NORTH_EAST = 41, 168, 7, -4

WINEGROWER, WALKING, PLANT, SOUTH_WEST = 41, 169,  0, 12
WINEGROWER, WALKING, PLANT, WEST       = 41, 169, 12, 12
WINEGROWER, WALKING, PLANT, NORTH_WEST = 41, 169, 24, 12
WINEGROWER, WALKING, PLANT, NORTH_EAST = 41, 169, 36, 12
WINEGROWER, WALKING, PLANT, EAST       = 41, 169, 48, 12
WINEGROWER, WALKING, PLANT, SOUTH_EAST = 41, 169, 60, 12
WINEGROWER, NO_ACTION, PLANT, SOUTH_WEST = 41, 169,  0, 1
WINEGROWER, NO_ACTION, PLANT, WEST       = 41, 169, 12, 1
WINEGROWER, NO_ACTION, PLANT, NORTH_WEST = 41, 169, 24, 1
WINEGROWER, NO_ACTION, PLANT, NORTH_EAST = 41, 169, 36, 1
WINEGROWER, NO_ACTION, PLANT, EAST       = 41, 169, 48, 1
WINEGROWER, NO_ACTION, PLANT, SOUTH_EAST = 41, 169, 60, 1

# planting vine
WINEGROWER, ACTION1, PLANT, SOUTH_WEST = 41, 170,  0, 27
WINEGROWER, ACTION1, PLANT, SOUTH_EAST = 41, 171,  0, 27
###
# WINEGROWER movables end
###



###
# CHARCOAL_BURNER movables start
###
CHARCOAL_BURNER, WALKING, PLANK, SOUTH_WEST = 41, 172,  0, 12
CHARCOAL_BURNER, WALKING, PLANK, WEST       = 41, 172, 12, 12
CHARCOAL_BURNER, WALKING, PLANK, NORTH_WEST = 41, 172, 24, 12
CHARCOAL_BURNER, WALKING, PLANK, NORTH_EAST = 41, 172, 36, 12
CHARCOAL_BURNER, WALKING, PLANK, EAST       = 41, 172, 48, 12
CHARCOAL_BURNER, WALKING, PLANK, SOUTH_EAST = 41, 172, 60, 12
CHARCOAL_BURNER, NO_ACTION, PLANK, SOUTH_WEST = 41, 172,  0, 1
CHARCOAL_BURNER, NO_ACTION, PLANK, WEST       = 41, 172, 12, 1
CHARCOAL_BURNER, NO_ACTION, PLANK, NORTH_WEST = 41, 172, 24, 1
CHARCOAL_BURNER, NO_ACTION, PLANK, NORTH_EAST = 41, 172, 36, 1
CHARCOAL_BURNER, NO_ACTION, PLANK, EAST       = 41, 172, 48, 1
CHARCOAL_BURNER, NO_ACTION, PLANK, SOUTH_EAST = 41, 172, 60, 1

CHARCOAL_BURNER, RAISE_UP, PLANK, SOUTH_WEST = 41, 173,  0, 4
CHARCOAL_BURNER, RAISE_UP, PLANK, WEST       = 41, 174,  0, 4
CHARCOAL_BURNER, RAISE_UP, PLANK, NORTH_WEST = 41, 175,  0, 4
CHARCOAL_BURNER, RAISE_UP, PLANK, NORTH_EAST = 41, 176,  0, 4
CHARCOAL_BURNER, RAISE_UP, PLANK, EAST       = 41, 177,  0, 4
CHARCOAL_BURNER, RAISE_UP, PLANK, SOUTH_EAST = 41, 178,  0, 4

CHARCOAL_BURNER, WALKING, COAL, SOUTH_WEST = 41, 179,  0, 12
CHARCOAL_BURNER, WALKING, COAL, WEST       = 41, 179, 12, 12
CHARCOAL_BURNER, WALKING, COAL, NORTH_WEST = 41, 179, 24, 12
CHARCOAL_BURNER, WALKING, COAL, NORTH_EAST = 41, 179, 36, 12
CHARCOAL_BURNER, WALKING, COAL, EAST       = 41, 179, 48, 12
CHARCOAL_BURNER, WALKING, COAL, SOUTH_EAST = 41, 179, 60, 12
CHARCOAL_BURNER, NO_ACTION, COAL, SOUTH_WEST = 41, 179,  0, 1
CHARCOAL_BURNER, NO_ACTION, COAL, WEST       = 41, 179, 12, 1
CHARCOAL_BURNER, NO_ACTION, COAL, NORTH_WEST = 41, 179, 24, 1
CHARCOAL_BURNER, NO_ACTION, COAL, NORTH_EAST = 41, 179, 36, 1
CHARCOAL_BURNER, NO_ACTION, COAL, EAST       = 41, 179, 48, 1
CHARCOAL_BURNER, NO_ACTION, COAL, SOUTH_EAST = 41, 179, 60, 1
CHARCOAL_BURNER, ACTION1, COAL, SOUTH_EAST = 41, 179, 60, 1

CHARCOAL_BURNER, BEND_DOWN, COAL, SOUTH_WEST = 41, 180, 0, 9
CHARCOAL_BURNER, RAISE_UP, NO_MATERIAL, SOUTH_WEST = 41, 182,  3, -4

CHARCOAL_BURNER, WALKING, NO_MATERIAL, SOUTH_WEST = 41, 181,  0, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, WEST       = 41, 181, 12, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, NORTH_WEST = 41, 181, 24, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, NORTH_EAST = 41, 181, 36, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, EAST       = 41, 181, 48, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, SOUTH_EAST = 41, 181, 60, 12
CHARCOAL_BURNER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 41, 181,  0, 1
CHARCOAL_BURNER, NO_ACTION, NO_MATERIAL, WEST       = 41, 181, 12, 1
CHARCOAL_BURNER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 41, 181, 24, 1
CHARCOAL_BURNER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 41, 181, 36, 1
CHARCOAL_BURNER, NO_ACTION, NO_MATERIAL, EAST       = 41, 181, 48, 1
CHARCOAL_BURNER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 41, 181, 60, 1

CHARCOAL_BURNER, BEND_DOWN, NO_MATERIAL, SOUTH_WEST = 41, 182,  0, 4
CHARCOAL_BURNER, BEND_DOWN, NO_MATERIAL, WEST       = 41, 183,  0, 4
CHARCOAL_BURNER, BEND_DOWN, NO_MATERIAL, NORTH_WEST = 41, 184,  0, 4
CHARCOAL_BURNER, BEND_DOWN, NO_MATERIAL, NORTH_EAST = 41, 185,  0, 4
CHARCOAL_BURNER, BEND_DOWN, NO_MATERIAL, EAST       = 41, 186,  0, 4
CHARCOAL_BURNER, BEND_DOWN, NO_MATERIAL, SOUTH_EAST = 41, 187,  0, 4
###
# CHARCOAL_BURNER movables end
###



###
# HEALER movables start
###
HEALER, WALKING, *, SOUTH_WEST = 41, 188,  0, 12
HEALER, WALKING, *, WEST       = 41, 188, 12, 12
HEALER, WALKING, *, NORTH_WEST = 41, 188, 24, 12
HEALER, WALKING, *, NORTH_EAST = 41, 188, 36, 12
HEALER, WALKING, *, EAST       = 41, 188, 48, 12
HEALER, WALKING, *, SOUTH_EAST = 41, 188, 60, 12
HEALER, NO_ACTION, *, SOUTH_WEST = 41, 188,  0, 1
HEALER, NO_ACTION, *, WEST       = 41, 188, 12, 1
HEALER, NO_ACTION, *, NORTH_WEST = 41, 188, 24, 1
HEALER, NO_ACTION, *, NORTH_EAST = 41, 188, 36, 1
HEALER, NO_ACTION, *, EAST       = 41, 188, 48, 1
HEALER, NO_ACTION, *, SOUTH_EAST = 41, 188, 60, 1

# healing soldiers
HEALER, ACTION1, *, SOUTH_WEST = 41, 189, 0, 12
HEALER, ACTION1, *, WEST       = 41, 190, 0, 12
HEALER, ACTION1, *, NORTH_WEST = 41, 191, 0, 12
HEALER, ACTION1, *, NORTH_EAST = 41, 192, 0, 12
HEALER, ACTION1, *, EAST       = 41, 193, 0, 12
HEALER, ACTION1, *, SOUTH_EAST = 41, 194, 0, 12
###
# HEALER movables end
###



###
# MAGE movables start
###
MAGE, WALKING, *, SOUTH_WEST = 41, 195,  0, 12
MAGE, WALKING, *, WEST       = 41, 195, 12, 12
MAGE, WALKING, *, NORTH_WEST = 41, 195, 24, 12
MAGE, WALKING, *, NORTH_EAST = 41, 195, 36, 12
MAGE, WALKING, *, EAST       = 41, 195, 48, 12
MAGE, WALKING, *, SOUTH_EAST = 41, 195, 60, 12
MAGE, NO_ACTION, *, SOUTH_WEST = 41, 195,  0, 1
MAGE, NO_ACTION, *, WEST       = 41, 195, 12, 1
MAGE, NO_ACTION, *, NORTH_WEST = 41, 195, 24, 1
MAGE, NO_ACTION, *, NORTH_EAST = 41, 195, 36, 1
MAGE, NO_ACTION, *, EAST       = 41, 195, 48, 1
MAGE, NO_ACTION, *, SOUTH_EAST = 41, 195, 60, 1

# casts a spell
MAGE, ACTION1, *, SOUTH_WEST = 41, 196, 0, 30
MAGE, ACTION1, *, WEST       = 41, 197, 0, 30
MAGE, ACTION1, *, NORTH_WEST = 41, 198, 0, 30
MAGE, ACTION1, *, NORTH_EAST = 41, 199, 0, 30
MAGE, ACTION1, *, EAST       = 41, 200, 0, 30
MAGE, ACTION1, *, SOUTH_EAST = 41, 201, 0, 30
###
# MAGE movables end
###



###
# PIONEER movables start
###
PIONEER, WALKING, NO_MATERIAL, SOUTH_WEST = 41, 204,  0, 12
PIONEER, WALKING, NO_MATERIAL, WEST       = 41, 204, 12, 12
PIONEER, WALKING, NO_MATERIAL, NORTH_WEST = 41, 204, 24, 12
PIONEER, WALKING, NO_MATERIAL, NORTH_EAST = 41, 204, 36, 12
PIONEER, WALKING, NO_MATERIAL, EAST       = 41, 204, 48, 12
PIONEER, WALKING, NO_MATERIAL, SOUTH_EAST = 41, 204, 60, 12
PIONEER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 41, 204,  0, 1
PIONEER, NO_ACTION, NO_MATERIAL, WEST       = 41, 204, 12, 1
PIONEER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 41, 204, 24, 1
PIONEER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 41, 204, 36, 1
PIONEER, NO_ACTION, NO_MATERIAL, EAST       = 41, 204, 48, 1
PIONEER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 41, 204, 60, 1

PIONEER, ACTION1, *, * = 41, 205, 0, 12
###
# PIONEER movables end
###



###
# THIEF movables start
###
# when hides stolen
THIEF, WALKING, *, SOUTH_WEST = 41, 231,  0, 12
THIEF, WALKING, *, WEST       = 41, 231, 12, 12
THIEF, WALKING, *, NORTH_WEST = 41, 231, 24, 12
THIEF, WALKING, *, NORTH_EAST = 41, 231, 36, 12
THIEF, WALKING, *, EAST       = 41, 231, 48, 12
THIEF, WALKING, *, SOUTH_EAST = 41, 231, 60, 12
THIEF, NO_ACTION, *, SOUTH_WEST = 41, 231,  0, 1
THIEF, NO_ACTION, *, WEST       = 41, 231, 12, 1
THIEF, NO_ACTION, *, NORTH_WEST = 41, 231, 24, 1
THIEF, NO_ACTION, *, NORTH_EAST = 41, 231, 36, 1
THIEF, NO_ACTION, *, EAST       = 41, 231, 48, 1
THIEF, NO_ACTION, *, SOUTH_EAST = 41, 231, 60, 1

# normal state, on the territory of the enemy appears for the enemy as his BEARER (can detect only soldiers)
THIEF, WALKING, NO_MATERIAL, SOUTH_WEST = 41, 232,  0, 12
THIEF, WALKING, NO_MATERIAL, WEST       = 41, 232, 12, 12
THIEF, WALKING, NO_MATERIAL, NORTH_WEST = 41, 232, 24, 12
THIEF, WALKING, NO_MATERIAL, NORTH_EAST = 41, 232, 36, 12
THIEF, WALKING, NO_MATERIAL, EAST       = 41, 232, 48, 12
THIEF, WALKING, NO_MATERIAL, SOUTH_EAST = 41, 232, 60, 12
THIEF, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 41, 232,  0, 1
THIEF, NO_ACTION, NO_MATERIAL, WEST       = 41, 232, 12, 1
THIEF, NO_ACTION, NO_MATERIAL, NORTH_WEST = 41, 232, 24, 1
THIEF, NO_ACTION, NO_MATERIAL, NORTH_EAST = 41, 232, 36, 1
THIEF, NO_ACTION, NO_MATERIAL, EAST       = 41, 232, 48, 1
THIEF, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 41, 232, 60, 1

# stealing resources
THIEF, ACTION1, *, SOUTH_WEST = 41, 233, 0, 12
THIEF, ACTION1, *, WEST       = 41, 234, 0, 12
THIEF, ACTION1, *, NORTH_WEST = 41, 235, 0, 12
THIEF, ACTION1, *, NORTH_EAST = 41, 236, 0, 12
THIEF, ACTION1, *, EAST       = 41, 237, 0, 12
THIEF, ACTION1, *, SOUTH_EAST = 41, 238, 0, 12
###
# THIEF movables end
###



###
# DONKEY movables start
###
DONKEY, WALKING, *, SOUTH_WEST = 6, 15,  0, 12
DONKEY, WALKING, *, WEST       = 6, 15, 12, 12
DONKEY, WALKING, *, NORTH_WEST = 6, 15, 24, 12
DONKEY, WALKING, *, NORTH_EAST = 6, 15, 36, 12
DONKEY, WALKING, *, EAST       = 6, 15, 48, 12
DONKEY, WALKING, *, SOUTH_EAST = 6, 15, 60, 12
DONKEY, NO_ACTION, *, SOUTH_WEST = 6, 15, 72, 1
DONKEY, NO_ACTION, *, WEST       = 6, 15, 73, 1
DONKEY, NO_ACTION, *, NORTH_WEST = 6, 15, 74, 1
DONKEY, NO_ACTION, *, NORTH_EAST = 6, 15, 75, 1
DONKEY, NO_ACTION, *, EAST       = 6, 15, 76, 1
DONKEY, NO_ACTION, *, SOUTH_EAST = 6, 15, 77, 1

DONKEY, WALKING, NO_MATERIAL, SOUTH_WEST = 6, 17,  0, 12
DONKEY, WALKING, NO_MATERIAL, WEST       = 6, 17, 12, 12
DONKEY, WALKING, NO_MATERIAL, NORTH_WEST = 6, 17, 24, 12
DONKEY, WALKING, NO_MATERIAL, NORTH_EAST = 6, 17, 36, 12
DONKEY, WALKING, NO_MATERIAL, EAST       = 6, 17, 48, 12
DONKEY, WALKING, NO_MATERIAL, SOUTH_EAST = 6, 17, 60, 12
DONKEY, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 6, 17, 72, 1
DONKEY, NO_ACTION, NO_MATERIAL, WEST       = 6, 17, 73, 1
DONKEY, NO_ACTION, NO_MATERIAL, NORTH_WEST = 6, 17, 74, 1
DONKEY, NO_ACTION, NO_MATERIAL, NORTH_EAST = 6, 17, 75, 1
DONKEY, NO_ACTION, NO_MATERIAL, EAST       = 6, 17, 76, 1
DONKEY, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 6, 17, 77, 1
###
# DONKEY movables end
###



###
# WHITEFLAGGED_DONKEY movables start
###
WHITEFLAGGED_DONKEY, WALKING, *, SOUTH_WEST = 6, 16,  0, 12
WHITEFLAGGED_DONKEY, WALKING, *, WEST       = 6, 16, 12, 12
WHITEFLAGGED_DONKEY, WALKING, *, NORTH_WEST = 6, 16, 24, 12
WHITEFLAGGED_DONKEY, WALKING, *, NORTH_EAST = 6, 16, 36, 12
WHITEFLAGGED_DONKEY, WALKING, *, EAST       = 6, 16, 48, 12
WHITEFLAGGED_DONKEY, WALKING, *, SOUTH_EAST = 6, 16, 60, 12
WHITEFLAGGED_DONKEY, NO_ACTION, *, SOUTH_WEST = 6, 16, 72, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, WEST       = 6, 16, 73, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, NORTH_WEST = 6, 16, 74, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, NORTH_EAST = 6, 16, 75, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, EAST       = 6, 16, 76, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, SOUTH_EAST = 6, 16, 77, 1

WHITEFLAGGED_DONKEY, WALKING, NO_MATERIAL, SOUTH_WEST = 6, 18,  0, 12
WHITEFLAGGED_DONKEY, WALKING, NO_MATERIAL, WEST       = 6, 18, 12, 12
WHITEFLAGGED_DONKEY, WALKING, NO_MATERIAL, NORTH_WEST = 6, 18, 24, 12
WHITEFLAGGED_DONKEY, WALKING, NO_MATERIAL, NORTH_EAST = 6, 18, 36, 12
WHITEFLAGGED_DONKEY, WALKING, NO_MATERIAL, EAST       = 6, 18, 48, 12
WHITEFLAGGED_DONKEY, WALKING, NO_MATERIAL, SOUTH_EAST = 6, 18, 60, 12
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 6, 18, 72, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, WEST       = 6, 18, 73, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, NORTH_WEST = 6, 18, 74, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, NORTH_EAST = 6, 18, 75, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, EAST       = 6, 18, 76, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 6, 18, 77, 1
###
# WHITEFLAGGED_DONKEY movables end
###



###
# CATAPULT movables start
###
# TODO: uncommented when will be implemented
# CATAPULT body
#CATAPULT_BODY, WALKING, *, SOUTH_WEST = 42, 0, 0, 1
#CATAPULT_BODY, WALKING, *, WEST       = 42, 0, 1, 1
#CATAPULT_BODY, WALKING, *, NORTH_WEST = 42, 0, 2, 1
